date,city,year,dow,month,idx,yday,death,strata,temp_pred,tmaxF,death_updated,death_expected_value,death_pred
1984-05-22,BOSTON,1984,3,5,1604,143,1084,BOSTON:1984:5:3,64.3198667813466,86.7600948943199,951,994.074495031042,1034.18626325422
1984-05-23,BOSTON,1984,4,5,1605,144,1124,BOSTON:1984:5:4,64.6130301101039,85.8776576184574,969,936.577493062406,1153.07057698291
1984-05-24,BOSTON,1984,5,5,1606,145,1083,BOSTON:1984:5:5,64.9025468042203,33.1109709551641,1034,1044.40942835978,1051.1796028086
1984-05-25,BOSTON,1984,6,5,1607,146,1109,BOSTON:1984:5:6,65.1883314110804,91.4755519412923,1393,1429.23851193975,1187.04556752644
1984-05-26,BOSTON,1984,7,5,1608,147,1014,BOSTON:1984:5:7,65.4702995778388,39.4309358755453,1112,1114.62395171193,1006.08905104811
1984-05-27,BOSTON,1984,1,5,1609,148,1014,BOSTON:1984:5:1,65.7483680764418,73.3665663245339,1233,1191.72800544141,1081.49524084506
1984-05-28,BOSTON,1984,2,5,1610,149,1016,BOSTON:1984:5:2,66.0224548283181,63.8921359575502,1084,1093.14381725204,1083.78323256495
1984-05-29,BOSTON,1984,3,5,1611,150,1062,BOSTON:1984:5:3,66.2924789287307,70.30285492066,1143,1163.96043156869,1027.08669900544
1984-05-30,BOSTON,1984,4,5,1612,151,1114,BOSTON:1984:5:4,66.5583606707823,82.6858555912931,1277,1202.95101939525,1145.35291084126
1984-05-31,BOSTON,1984,5,5,1613,152,1106,BOSTON:1984:5:5,66.8200215690682,64.7101297828281,1143,1137.1523336591,1059.53471206045
1984-06-01,BOSTON,1984,6,6,1614,153,1111,BOSTON:1984:6:6,67.0773843829687,100,995,1061.06998703156,1074.77447450477
1984-06-02,BOSTON,1984,7,6,1615,154,1063,BOSTON:1984:6:7,67.3303731395742,100,1056,1049.8181155985,1189.13554612178
1984-06-03,BOSTON,1984,1,6,1616,155,997,BOSTON:1984:6:1,67.5789131562364,60.1088408276578,866,877.310231512532,1060.58362191309
1984-06-04,BOSTON,1984,2,6,1617,156,1020,BOSTON:1984:6:2,67.8229310627398,75.4422306905803,1028,1047.86002649784,1054.00911446723
1984-06-05,BOSTON,1984,3,6,1618,157,1044,BOSTON:1984:6:3,68.0623548230846,57.2462159287874,1213,1150.06116770288,1038.18083751952
1984-06-06,BOSTON,1984,4,6,1619,158,1090,BOSTON:1984:6:4,68.2971137568769,63.8949931056653,1213,1195.59140953427,1069.57430379713
1984-06-07,BOSTON,1984,5,6,1620,159,1086,BOSTON:1984:6:5,68.5271385603193,49.5663759938981,1049,1058.8922989825,1053.62543964111
1984-06-08,BOSTON,1984,6,6,1621,160,1043,BOSTON:1984:6:6,68.7523613267937,34.1774186937497,930,939.355127384487,968.188798833971
1984-06-09,BOSTON,1984,7,6,1622,161,999,BOSTON:1984:6:7,68.9727155670333,35.6440977418605,1291,1312.95842843835,1030.76639438365
1984-06-10,BOSTON,1984,1,6,1623,162,973,BOSTON:1984:6:1,69.1881362288758,38.301226211296,956,984.504161663842,953.166966623763
1984-06-11,BOSTON,1984,2,6,1624,163,1025,BOSTON:1984:6:2,69.3985597165921,87.9188548732237,1158,1137.36744786282,1012.3320868837
1984-06-12,BOSTON,1984,3,6,1625,164,1048,BOSTON:1984:6:3,69.603923909785,67.4370042946653,991,981.347929317614,1028.01719288482
1984-06-13,BOSTON,1984,4,6,1626,165,1113,BOSTON:1984:6:4,69.8041681818534,94.3623997982461,1062,1108.75437867912,1106.16404198475
1984-06-14,BOSTON,1984,5,6,1627,166,1105,BOSTON:1984:6:5,69.999233418014,75.7195907587745,1163,1165.74915017362,1114.83502594972
1984-06-15,BOSTON,1984,6,6,1628,167,1051,BOSTON:1984:6:6,70.1890620328773,48.2712404006448,1242,1241.74633855321,1022.76041402076
1984-06-16,BOSTON,1984,7,6,1629,168,1032,BOSTON:1984:6:7,70.3735979875722,78.0078664837578,1039,1000.33741257172,1112.21721996251
1984-06-17,BOSTON,1984,1,6,1630,169,1020,BOSTON:1984:6:1,70.5527868064138,98.0867081264051,1142,1131.15576133665,1073.32159823632
1984-06-18,BOSTON,1984,2,6,1631,170,1024,BOSTON:1984:6:2,70.7265755931085,91.3290572051128,873,857.627461936904,1097.02448649535
1984-06-19,BOSTON,1984,3,6,1632,171,1046,BOSTON:1984:6:3,70.8949130464945,71.1814114235942,992,1019.20230121415,1074.31293834599
1984-06-20,BOSTON,1984,4,6,1633,172,1082,BOSTON:1984:6:4,71.0577494758096,65.6697286376644,968,965.940259624542,1083.72465894947
1984-06-21,BOSTON,1984,5,6,1634,173,1106,BOSTON:1984:6:5,71.2150368154833,82.0217269579732,1244,1257.94406397835,1117.83702533556
1984-06-22,BOSTON,1984,6,6,1635,174,1093,BOSTON:1984:6:6,71.3667286394499,98.5084246515632,1084,1109.52273637101,1104.62871348246
1984-06-23,BOSTON,1984,7,6,1636,175,1046,BOSTON:1984:6:7,71.5127801749764,98.9539331541305,1042,1054.31694336039,1202.19654813331
1984-06-24,BOSTON,1984,1,6,1637,176,974,BOSTON:1984:6:1,71.6531483160015,49.1404859658013,1172,1150.25866112868,1048.92781322788
1984-06-25,BOSTON,1984,2,6,1638,177,988,BOSTON:1984:6:2,71.7877916359833,54.8129613694294,1125,1119.68780192715,1020.63431215213
1984-06-26,BOSTON,1984,3,6,1639,178,1019,BOSTON:1984:6:3,71.9166704002496,44.8573657326129,959,923.419772263154,1014.48903124939
1984-06-27,BOSTON,1984,4,6,1640,179,1103,BOSTON:1984:6:4,72.0397465778488,92.8408736814718,1118,1148.41067701772,1101.53699526934
1984-06-28,BOSTON,1984,5,6,1641,180,1068,BOSTON:1984:6:5,72.1569838528971,44.8246780680942,905,922.395021896766,1074.70250907338
1984-06-29,BOSTON,1984,6,6,1642,181,1086,BOSTON:1984:6:6,72.2683476354184,95.3033662680725,974,1033.00617419627,1054.64759916109
1984-06-30,BOSTON,1984,7,6,1643,182,1036,BOSTON:1984:6:7,72.3738050716753,91.3470458565103,1267,1244.41472033341,1160.68429140252
1984-07-01,BOSTON,1984,1,7,1644,183,1018,BOSTON:1984:7:1,72.4733250539851,100,1224,1238.84860527472,1061.78969256671
1984-07-02,BOSTON,1984,2,7,1645,184,999,BOSTON:1984:7:2,72.5668782300211,70.2539097798883,1125,1167.71143876081,1068.77070465687
1984-07-03,BOSTON,1984,3,7,1646,185,1069,BOSTON:1984:7:3,72.6544370115941,100,1048,1073.12184840415,1115.43523461351
1984-07-04,BOSTON,1984,4,7,1647,186,1101,BOSTON:1984:7:4,72.7359755829129,92.6987815511565,947,977.357215578118,1218.27790953285
1984-07-05,BOSTON,1984,5,7,1648,187,1117,BOSTON:1984:7:5,72.8114699083202,99.0340211591504,1093,1072.40156413537,1161.67441604628
1984-07-06,BOSTON,1984,6,7,1649,188,1057,BOSTON:1984:7:6,72.8808977395024,65.4932834800061,1186,1226.99104941319,1155.6486429307
1984-07-07,BOSTON,1984,7,7,1650,189,994,BOSTON:1984:7:7,72.9442386221714,44.9231798769548,922,989.110481272393,924.229832474166
1984-07-08,BOSTON,1984,1,7,1651,190,977,BOSTON:1984:7:1,73.0014739022145,57.3887733323055,791,786.550768811342,971.224372863364
1984-07-09,BOSTON,1984,2,7,1652,191,1013,BOSTON:1984:7:2,73.0525867313137,88.6081303095436,989,992.014550227428,1031.16902967395
1984-07-10,BOSTON,1984,3,7,1653,192,1031,BOSTON:1984:7:3,73.0975620720292,63.0389246313589,1193,1165.32812038633,1032.41250748649
1984-07-11,BOSTON,1984,4,7,1654,193,1073,BOSTON:1984:7:4,73.1363867023484,64.9262185404533,1119,1114.34597496878,1084.08391358787
1984-07-12,BOSTON,1984,5,7,1655,194,1060,BOSTON:1984:7:5,73.1690492196979,40.4068547808604,925,944.049634493637,996.385217649603
1984-07-13,BOSTON,1984,6,7,1656,195,1064,BOSTON:1984:7:6,73.1955400444165,74.6967101292283,865,885.834257485216,1062.70074156652
1984-07-14,BOSTON,1984,7,7,1657,196,994,BOSTON:1984:7:7,73.2158514226898,46.6913051435836,891,880.590174612132,887.806445325246
1984-07-15,BOSTON,1984,1,7,1658,197,1012,BOSTON:1984:7:1,73.2299774289443,100,1003,1005.47788259453,996.391439126222
1984-07-16,BOSTON,1984,2,7,1659,198,974,BOSTON:1984:7:2,73.2379139677002,43.4631548981494,1083,1048.38786999725,996.114508003069
1984-07-17,BOSTON,1984,3,7,1660,199,1058,BOSTON:1984:7:3,73.2396587748837,93.1356150490057,884,879.684690813553,1059.04962217117
1984-07-18,BOSTON,1984,4,7,1661,200,1104,BOSTON:1984:7:4,73.2352114185965,98.0244725985726,1286,1268.46476573637,1184.54381102501
1984-07-19,BOSTON,1984,5,7,1662,201,1061,BOSTON:1984:7:5,73.2245732993437,40.827045243754,1117,1084.27550940022,1060.60177240401
1984-07-20,BOSTON,1984,6,7,1663,202,1048,BOSTON:1984:7:6,73.207747649719,57.4677933145696,1107,1116.02098938697,1088.43417222859
1984-07-21,BOSTON,1984,7,7,1664,203,1026,BOSTON:1984:7:7,73.1847395335483,83.1296359684477,871,872.291032638844,930.845131305902
1984-07-22,BOSTON,1984,1,7,1665,204,1006,BOSTON:1984:7:1,73.155555844491,93.1110410119384,980,957.458141130403,1030.58586390637
1984-07-23,BOSTON,1984,2,7,1666,205,993,BOSTON:1984:7:2,73.1202053040993,66.1245951377582,946,952.833060683609,1033.08959710741
1984-07-24,BOSTON,1984,3,7,1667,206,1068,BOSTON:1984:7:3,73.0786984593377,100,1221,1218.19543808952,1084.29822257964
1984-07-25,BOSTON,1984,4,7,1668,207,1074,BOSTON:1984:7:4,73.0310476795607,65.3672356336215,1272,1217.12885908563,1137.09436585521
1984-07-26,BOSTON,1984,5,7,1669,208,1086,BOSTON:1984:7:5,72.9772671529524,67.6544186527342,1143,1149.24219134132,1059.33859390526
1984-07-27,BOSTON,1984,6,7,1670,209,1049,BOSTON:1984:7:6,72.9173728824265,57.9668919579729,1228,1223.13744410505,1079.2164432752
1984-07-28,BOSTON,1984,7,7,1671,210,1025,BOSTON:1984:7:7,72.8513826809898,80.6737712778226,981,964.268482746999,922.118590895072
1984-07-29,BOSTON,1984,1,7,1672,211,993,BOSTON:1984:7:1,72.7793161665698,76.8962078706039,1052,1087.6565673735,990.008631538775
1984-07-30,BOSTON,1984,2,7,1673,212,973,BOSTON:1984:7:2,72.7011947563073,40.4988942105478,962,944.537704864731,975.856160559065
1984-07-31,BOSTON,1984,3,7,1674,213,1057,BOSTON:1984:7:3,72.6170416603168,89.7867779394915,984,982.380603998984,1038.80441314953
1984-08-01,BOSTON,1984,4,8,1675,214,1063,BOSTON:1984:8:4,72.526881874916,51.981001324863,1136,1148.19522326097,1030.35549916094
1984-08-02,BOSTON,1984,5,8,1676,215,1103,BOSTON:1984:8:5,72.4307421753257,83.3854597313403,1282,1260.51992493131,1177.29119346253
1984-08-03,BOSTON,1984,6,8,1677,216,1066,BOSTON:1984:8:6,72.3286511078438,73.8976780958435,1165,1156.98699681772,1146.58264593068
1984-08-04,BOSTON,1984,7,8,1678,217,1028,BOSTON:1984:8:7,72.2206389814942,81.5611999206572,996,978.106892118649,959.978869162664
1984-08-05,BOSTON,1984,1,8,1679,218,999,BOSTON:1984:8:1,72.1067378591536,80.3361572270071,943,960.078236172987,997.986657155415
1984-08-06,BOSTON,1984,2,8,1680,219,989,BOSTON:1984:8:2,71.9869815481588,56.9296698684565,1092,1127.80779995991,1049.02800649238
1984-08-07,BOSTON,1984,3,8,1681,220,1026,BOSTON:1984:8:3,71.8614055903977,52.5279111613868,1004,1043.94823949093,943.496826474002
1984-08-08,BOSTON,1984,4,8,1682,221,1087,BOSTON:1984:8:4,71.7300472518859,74.4614021241163,1208,1155.63812777073,1029.07899548679
1984-08-09,BOSTON,1984,5,8,1683,222,1128,BOSTON:1984:8:5,71.592945511833,100,1135,1095.07585455255,1210.14379664885
1984-08-10,BOSTON,1984,6,8,1684,223,1056,BOSTON:1984:8:6,71.450141051201,59.4742986325862,1158,1192.58672435755,1146.18003416997
1984-08-11,BOSTON,1984,7,8,1685,224,1011,BOSTON:1984:8:7,71.3016762407582,58.9352024239574,904,921.381252944833,927.571266483109
1984-08-12,BOSTON,1984,1,8,1686,225,967,BOSTON:1984:8:1,71.1475951286337,38.6202413790232,1030,1006.69360840949,932.053890387013
1984-08-13,BOSTON,1984,2,8,1687,226,1006,BOSTON:1984:8:2,70.9879434273726,72.7807731043695,924,904.839784750554,1038.07929090819
1984-08-14,BOSTON,1984,3,8,1688,227,1052,BOSTON:1984:8:3,70.8227685005005,77.5992525512885,854,802.435391449704,969.18001446797
1984-08-15,BOSTON,1984,4,8,1689,228,1103,BOSTON:1984:8:4,70.6521193485968,87.598185491588,918,952.901197582008,1061.82592011916
1984-08-16,BOSTON,1984,5,8,1690,229,1128,BOSTON:1984:8:5,70.4760465948838,100,1175,1170.14711108955,1231.99619744332
1984-08-17,BOSTON,1984,6,8,1691,230,1069,BOSTON:1984:8:6,70.2946024703341,69.5680891199517,1231,1197.00621041869,1174.75604416398
1984-08-18,BOSTON,1984,7,8,1692,231,999,BOSTON:1984:8:7,70.1078407983023,40.9379549817841,862,847.995603522645,936.679674102631
1984-08-19,BOSTON,1984,1,8,1693,232,983,BOSTON:1984:8:1,69.9158169786836,53.1107769083622,893,860.69459075418,949.805002961179
1984-08-20,BOSTON,1984,2,8,1694,233,1030,BOSTON:1984:8:2,69.7185879716062,95.9578517641284,1258,1235.07805804059,1092.55677104361
1984-08-21,BOSTON,1984,3,8,1695,234,1071,BOSTON:1984:8:3,69.5162122806599,94.1603518270952,1073,1043.95949103648,1028.5798121755
1984-08-22,BOSTON,1984,4,8,1696,235,1113,BOSTON:1984:8:4,69.3087499356679,93.3120764559917,1202,1211.52583997556,1115.95112426046
1984-08-23,BOSTON,1984,5,8,1697,236,1131,BOSTON:1984:8:5,69.0962624750056,100,1144,1142.85597321151,1271.13802655524
1984-08-24,BOSTON,1984,6,8,1698,237,1083,BOSTON:1984:8:6,68.8788129274721,79.5665273607696,1040,1121.22366902202,1223.08539801445
1984-08-25,BOSTON,1984,7,8,1699,238,1028,BOSTON:1984:8:7,68.6564657937197,67.8273553594409,1054,1087.69348737073,991.770190253063
1984-08-26,BOSTON,1984,1,8,1700,239,982,BOSTON:1984:8:1,68.4292870272467,46.5722560744318,989,997.60884840035,975.154449496737
1984-08-27,BOSTON,1984,2,8,1701,240,1024,BOSTON:1984:8:2,68.1973440149596,83.1096582692845,984,1010.11476969136,1078.33593155558
1984-08-28,BOSTON,1984,3,8,1702,241,1027,BOSTON:1984:8:3,67.9607055573094,38.9156035058502,960,961.195273191271,949.743346882975
1984-08-29,BOSTON,1984,4,8,1703,242,1092,BOSTON:1984:8:4,67.7194418480094,65.0034002402272,789,780.265526852967,1015.78846097227
1984-08-30,BOSTON,1984,5,8,1704,243,1135,BOSTON:1984:8:5,67.4736244533387,97.9871359164071,1347,1361.9493386678,1192.43078589001
1984-08-31,BOSTON,1984,6,8,1705,244,1100,BOSTON:1984:8:6,67.2233262910389,91.3938830416531,1292,1338.91647893672,1195.39587772186
1984-09-01,BOSTON,1984,7,9,1706,245,1046,BOSTON:1984:9:7,66.9686216088096,82.1016917931931,989,964.196653251922,1055.1504087283
1984-09-02,BOSTON,1984,1,9,1707,246,982,BOSTON:1984:9:1,66.7095859624093,40.3760303436426,1008,978.76637363544,962.813466828133
1984-09-03,BOSTON,1984,2,9,1708,247,1022,BOSTON:1984:9:2,66.4462961933677,73.0842184836146,1263,1182.97555051424,1054.72689309164
1984-09-04,BOSTON,1984,3,9,1709,248,1089,BOSTON:1984:9:3,66.1788304063167,100,1230,1235.45535248711,1149.76050724319
1984-09-05,BOSTON,1984,4,9,1710,249,1108,BOSTON:1984:9:4,65.907267945946,73.985862095502,1291,1278.44412196685,1201.51871662976
1984-09-06,BOSTON,1984,5,9,1711,250,1096,BOSTON:1984:9:5,65.6316893735909,49.7471260630534,1005,982.919875210245,1014.40667345395
1984-09-07,BOSTON,1984,6,9,1712,251,1055,BOSTON:1984:9:6,65.3521764434578,34.8116554662289,1298,1342.6473657272,1131.75785445636
1984-09-08,BOSTON,1984,7,9,1713,252,1011,BOSTON:1984:9:7,65.0688120784971,35.1300413689377,871,875.266121818923,953.366779332072
1984-09-09,BOSTON,1984,1,9,1714,253,1033,BOSTON:1984:9:1,64.7816803459274,90.9274653288732,1029,1093.25449510658,975.985706050842
1984-09-10,BOSTON,1984,2,9,1715,254,1012,BOSTON:1984:9:2,64.4908664324205,54.8886162014562,986,995.058724279771,1033.27576495969
1984-09-11,BOSTON,1984,3,9,1716,255,1092,BOSTON:1984:9:3,64.1964566189535,95.3900070599019,1109,1046.48281204827,1111.53970950246
1984-09-12,BOSTON,1984,4,9,1717,256,1109,BOSTON:1984:9:4,63.8985382553357,67.9808640547264,1058,1069.12957775575,1169.77645322293
1984-09-13,BOSTON,1984,5,9,1718,257,1117,BOSTON:1984:9:5,63.597199734418,64.483480296681,951,1008.91382861048,1017.85818034452
1984-09-14,BOSTON,1984,6,9,1719,258,1118,BOSTON:1984:9:6,63.2925304659921,94.6365469141211,1360,1335.77933542678,1228.15176526313
1984-09-15,BOSTON,1984,7,9,1720,259,1019,BOSTON:1984:9:7,62.9846208503875,35.6707325399328,1035,1025.68219009349,991.937980629345
1984-09-16,BOSTON,1984,1,9,1721,260,1035,BOSTON:1984:9:1,62.6735622517736,84.9970907893004,1056,1068.68952524211,985.887822550613
1984-09-17,BOSTON,1984,2,9,1722,261,1019,BOSTON:1984:9:2,62.3594469711754,53.7733944453868,1011,1029.63962458433,1037.88830119049
1984-09-18,BOSTON,1984,3,9,1723,262,1072,BOSTON:1984:9:3,62.0423682192104,66.0072415666418,1026,1015.36055532162,1067.93473180272
1984-09-19,BOSTON,1984,4,9,1724,263,1099,BOSTON:1984:9:4,61.7224200885547,48.6934031570134,956,951.539634753164,1122.16487355238
1984-09-20,BOSTON,1984,5,9,1725,264,1095,BOSTON:1984:9:5,61.3996975261472,32.1636991480119,1106,1073.94989524588,959.189652953313
1984-09-21,BOSTON,1984,6,9,1726,265,1113,BOSTON:1984:9:6,61.0742963051385,80.6699242644905,891,872.100219534197,1156.6331464352
1984-09-22,BOSTON,1984,7,9,1727,266,1030,BOSTON:1984:9:7,60.7463129965946,39.2727439857446,882,855.960681012713,959.447965274732
1984-09-23,BOSTON,1984,1,9,1728,267,1031,BOSTON:1984:9:1,60.4158449409624,71.3068276717422,831,893.084730186637,941.332081549971
1984-09-24,BOSTON,1984,2,9,1729,268,1028,BOSTON:1984:9:2,60.0829902193065,55.5432839523557,880,887.713838549305,1014.10904075837
1984-09-25,BOSTON,1984,3,9,1730,269,1056,BOSTON:1984:9:3,59.7478476243244,38.5482304829324,990,1022.02028688516,1025.76505145192
1984-09-26,BOSTON,1984,4,9,1731,270,1152,BOSTON:1984:9:4,59.4105166311508,94.0367461855656,1351,1326.98273794859,1162.53995659436
1984-09-27,BOSTON,1984,5,9,1732,271,1126,BOSTON:1984:9:5,59.0710973679572,55.3430980174355,933,944.227565669519,1003.54549324715
1984-09-28,BOSTON,1984,6,9,1733,272,1071,BOSTON:1984:9:6,58.729690586357,25.9295570809865,1095,1087.76644834841,1127.45723384514
1984-09-29,BOSTON,1984,7,9,1734,273,1083,BOSTON:1984:9:7,58.3863976316249,88.9775567010699,1188,1173.64595718083,1005.09686603595
1984-09-30,BOSTON,1984,1,9,1735,274,1050,BOSTON:1984:9:1,58.0413204127387,84.0101972127729,937,954.877340445196,994.980923020899
1984-10-01,BOSTON,1984,2,10,1736,275,1045,BOSTON:1984:10:2,57.694561372252,64.7818012095259,1034,1038.10688161562,1080.45853357927
1984-10-02,BOSTON,1984,3,10,1737,276,1069,BOSTON:1984:10:3,57.3462234560088,43.277305400154,1165,1141.75730973361,1163.14667697817
1984-10-03,BOSTON,1984,4,10,1738,277,1146,BOSTON:1984:10:4,56.9964100827062,78.6506493446948,1135,1105.75525086402,1143.05397377073
1984-10-04,BOSTON,1984,5,10,1739,278,1168,BOSTON:1984:10:5,56.6452251133164,88.2951920680357,1124,1143.04607396164,1166.48861903176
1984-10-05,BOSTON,1984,6,10,1740,279,1132,BOSTON:1984:10:6,56.2927728203754,80.9365508087608,1129,1171.3718622772,1026.57435417112
1984-10-06,BOSTON,1984,7,10,1741,280,1038,BOSTON:1984:10:7,55.9391578571488,29.8508393676568,1024,1024.19090867642,1015.62292981948
1984-10-07,BOSTON,1984,1,10,1742,281,1063,BOSTON:1984:10:1,55.5844852266826,88.4062497116618,944,1014.00461863712,1134.00378835301
1984-10-08,BOSTON,1984,2,10,1743,282,1049,BOSTON:1984:10:2,55.2288602507502,59.2259308608078,1078,1032.73490431936,1066.17370707821
1984-10-09,BOSTON,1984,3,10,1744,283,1057,BOSTON:1984:10:3,54.8723885387017,20.2478998543529,1216,1256.2342530585,1157.26989608686
1984-10-10,BOSTON,1984,4,10,1745,284,1108,BOSTON:1984:10:4,54.5151759562272,29.0186503337886,1218,1172.53343590263,1090.93893979126
1984-10-11,BOSTON,1984,5,10,1746,285,1110,BOSTON:1984:10:5,54.1573285940428,19.5666257036243,960,974.651960427982,1063.35521295145
1984-10-12,BOSTON,1984,6,10,1747,286,1136,BOSTON:1984:10:6,53.7989527365079,75.9801370888834,930,969.595964515948,982.566777514162
1984-10-13,BOSTON,1984,7,10,1748,287,1087,BOSTON:1984:10:7,53.4401548301829,73.1916059806971,996,1017.16276646456,1035.73326537175
1984-10-14,BOSTON,1984,1,10,1749,288,1067,BOSTON:1984:10:1,53.0810414523392,83.2556814596562,1229,1205.23057015195,1137.2909308947
1984-10-15,BOSTON,1984,2,10,1750,289,1043,BOSTON:1984:10:2,52.7217192794261,43.530011042959,1003,1055.02689844515,1040.88665311416
1984-10-16,BOSTON,1984,3,10,1751,290,1127,BOSTON:1984:10:3,52.362295055509,85.5741362476055,1042,1048.02860114707,1202.72653295729
1984-10-17,BOSTON,1984,4,10,1752,291,1162,BOSTON:1984:10:4,52.0028755606842,74.6649332929161,1241,1265.292710473,1162.83615231691
1984-10-18,BOSTON,1984,5,10,1753,292,1171,BOSTON:1984:10:5,51.6435675794823,71.7649880081048,1150,1148.73219752491,1139.95588673119
1984-10-19,BOSTON,1984,6,10,1754,293,1131,BOSTON:1984:10:6,51.2844778692683,59.88228629598,904,995.244759676793,985.337265919857
1984-10-20,BOSTON,1984,7,10,1755,294,1106,BOSTON:1984:10:7,50.9257131286473,83.6405581475743,1149,1148.58152758005,1043.38247091871
1984-10-21,BOSTON,1984,1,10,1756,295,1047,BOSTON:1984:10:1,50.5673799658876,50.5616743112665,1176,1196.5897281481,1098.84793021731
1984-10-22,BOSTON,1984,2,10,1757,296,1084,BOSTON:1984:10:2,50.209584867367,77.7682768416306,1098,1112.58791065102,1053.5389172331
1984-10-23,BOSTON,1984,3,10,1758,297,1096,BOSTON:1984:10:3,49.8524341660543,42.9254614536641,1070,1085.7962882987,1154.03145811518
1984-10-24,BOSTON,1984,4,10,1759,298,1143,BOSTON:1984:10:4,49.4960340100344,45.8239466847855,1023,1029.73110674265,1095.14854468504
1984-10-25,BOSTON,1984,5,10,1760,299,1189,BOSTON:1984:10:5,49.1404903310866,79.6450260797099,1252,1220.78875869972,1116.20028128649
1984-10-26,BOSTON,1984,6,10,1761,300,1142,BOSTON:1984:10:6,48.7859088133243,61.6191626290944,1004,989.756338543975,972.521602395561
1984-10-27,BOSTON,1984,7,10,1762,301,1052,BOSTON:1984:10:7,48.4323948619077,14.7038139726156,910,860.716837867191,984.261333890363
1984-10-28,BOSTON,1984,1,10,1763,302,1033,BOSTON:1984:10:1,48.0800535718362,24.6669238086242,1065,987.795413828555,1043.85735053422
1984-10-29,BOSTON,1984,2,10,1764,303,1065,BOSTON:1984:10:2,47.7289896968314,47.4374046197654,1034,1014.57078321862,1005.94218899365
1984-10-30,BOSTON,1984,3,10,1765,304,1105,BOSTON:1984:10:3,47.3793076183188,42.2367735807325,1323,1330.30635004922,1138.82543586336
1984-10-31,BOSTON,1984,4,10,1766,305,1188,BOSTON:1984:10:4,47.0311113145195,81.4748297586098,1011,1012.60074051013,1136.0223894353
1984-11-01,BOSTON,1984,5,11,1767,306,1193,BOSTON:1984:11:5,46.6845043296568,73.9110130038686,1146,1181.00494626233,1198.32476131356
1984-11-02,BOSTON,1984,6,11,1768,307,1126,BOSTON:1984:11:6,46.3395897432929,35.5424657318508,1192,1180.44347174353,1062.09326131781
1984-11-03,BOSTON,1984,7,11,1769,308,1103,BOSTON:1984:11:7,45.996470139799,60.4055588906345,1176,1182.05079701899,1155.71700567793
1984-11-04,BOSTON,1984,1,11,1770,309,1086,BOSTON:1984:11:1,45.6552475779709,74.2659756723252,1066,1053.58373020134,1058.27613152759
1984-11-05,BOSTON,1984,2,11,1771,310,1083,BOSTON:1984:11:2,45.3160235607989,57.6565256641238,960,971.112751850638,1017.55076446451
1984-11-06,BOSTON,1984,3,11,1772,311,1126,BOSTON:1984:11:3,44.9788990054001,54.7159179947992,1115,1071.49166887237,1164.50307869214
1984-11-07,BOSTON,1984,4,11,1773,312,1137,BOSTON:1984:11:4,44.6439742131225,20.1162911064058,1272,1318.74810561906,1144.10179012119
1984-11-08,BOSTON,1984,5,11,1774,313,1180,BOSTON:1984:11:5,44.3113488398299,51.3901261423521,1139,1177.87582250604,1134.13099894786
1984-11-09,BOSTON,1984,6,11,1775,314,1128,BOSTON:1984:11:6,43.9811218663762,28.0737083771909,844,871.271368319677,1035.6858756423
1984-11-10,BOSTON,1984,7,11,1776,315,1093,BOSTON:1984:11:7,43.6533915692771,40.7031275424006,1207,1187.96392697432,1127.89319942565
1984-11-11,BOSTON,1984,1,11,1777,316,1049,BOSTON:1984:11:1,43.3282554915901,23.8859720200095,1023,1045.23160874656,1005.83949323509
1984-11-12,BOSTON,1984,2,11,1778,317,1062,BOSTON:1984:11:2,43.0058104140084,25.8503165948536,1041,1000.81251450101,970.728000963348
1984-11-13,BOSTON,1984,3,11,1779,318,1133,BOSTON:1984:11:3,42.6861523261794,53.4442932282144,1044,1066.74994433668,1147.64220427447
1984-11-14,BOSTON,1984,4,11,1780,319,1166,BOSTON:1984:11:4,42.3693763982568,40.4088976775359,1085,1083.54011590567,1158.0371539161
1984-11-15,BOSTON,1984,5,11,1781,320,1156,BOSTON:1984:11:5,42.0555769526916,18.322989448491,1045,1121.79216520424,1123.00348482188
1984-11-16,BOSTON,1984,6,11,1782,321,1135,BOSTON:1984:11:6,41.7448474362743,25.790470858409,1030,1022.69440174631,1028.17493599395
1984-11-17,BOSTON,1984,7,11,1783,322,1116,BOSTON:1984:11:7,41.4372803924335,56.3442069037547,1060,1086.33684535804,1141.25465926691
1984-11-18,BOSTON,1984,1,11,1784,323,1080,BOSTON:1984:11:1,41.1329674338009,49.0677230864782,911,929.405535341059,1028.06624572021
1984-11-19,BOSTON,1984,2,11,1785,324,1061,BOSTON:1984:11:2,40.8319992150498,15.0805368504804,1082,1028.01078743513,977.017519654657
1984-11-20,BOSTON,1984,3,11,1786,325,1101,BOSTON:1984:11:3,40.5344654060164,10.4349731303946,1171,1176.01379355198,1126.2033654454
1984-11-21,BOSTON,1984,4,11,1787,326,1208,BOSTON:1984:11:4,40.2404546651103,72.879005573415,1259,1223.73104393947,1188.48872833883
1984-11-22,BOSTON,1984,5,11,1788,327,1177,BOSTON:1984:11:5,39.950054613023,30.7289740714123,1281,1253.38205440957,1158.59908703919
1984-11-23,BOSTON,1984,6,11,1789,328,1169,BOSTON:1984:11:6,39.6633518067426,52.0851377303949,1015,1005.79973497407,1065.64367040272
1984-11-24,BOSTON,1984,7,11,1790,329,1131,BOSTON:1984:11:7,39.3804317138808,63.5970528408604,1149,1094.6256666828,1167.13513562811
